,description,product_name,Name_and_Description,labels_num,label_name
905,"['key', 'featur', 'scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print', 'anim', 'larg', 'inch', 'specif', 'scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print', 'inch', 'inch', 'roll', 'dimen', 'paper', 'depth', 'gsm', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'categori', 'anim', 'black', 'white', 'poster', 'paper', 'type', 'paper', 'print', 'color', 'poster', 'yes', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster']","['scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print']","['key', 'featur', 'scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print', 'anim', 'larg', 'inch', 'specif', 'scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print', 'inch', 'inch', 'roll', 'dimen', 'paper', 'depth', 'gsm', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'categori', 'anim', 'black', 'white', 'poster', 'paper', 'type', 'paper', 'print', 'color', 'poster', 'yes', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster', 'scarlet', 'tanag', 'bird', 'normal', 'poster', 'paper', 'print']",3.0,Home Decor & Festive Needs
906,"['key', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'good', 'print', 'lamin', 'water', 'proof', 'good', 'paper', 'qualiti', 'last', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'inch', 'inch', 'frame', 'price', 'mega', 'product', 'poster', 'made', 'high', 'qualiti', 'paper', 'print', 'art', 'specif', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'inch', 'inch', 'frame', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'categori', 'humor', 'black', 'white', 'poster', 'paper', 'type', 'paper', 'print', 'paper', 'finish', 'matt', 'lamin', 'yes', 'artist', 'name', 'mega', 'product', 'color', 'poster', 'yes', 'frame', 'detail', 'frame', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster']","['good', 'night', 'angel', 'pic', 'paper', 'print']","['key', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'good', 'print', 'lamin', 'water', 'proof', 'good', 'paper', 'qualiti', 'last', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'inch', 'inch', 'frame', 'price', 'mega', 'product', 'poster', 'made', 'high', 'qualiti', 'paper', 'print', 'art', 'specif', 'good', 'night', 'angel', 'pic', 'paper', 'print', 'inch', 'inch', 'frame', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'categori', 'humor', 'black', 'white', 'poster', 'paper', 'type', 'paper', 'print', 'paper', 'finish', 'matt', 'lamin', 'yes', 'artist', 'name', 'mega', 'product', 'color', 'poster', 'yes', 'frame', 'detail', 'frame', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster', 'good', 'night', 'angel', 'pic', 'paper', 'print']",3.0,Home Decor & Festive Needs
907,"['key', 'featur', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'cotton', 'suitabl', 'western', 'wear', 'sleev', 'half', 'sleev', 'specif', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'general', 'detail', 'pattern', 'woven', 'ideal', 'babi', 'boy', 'occa', 'casual', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'fabric', 'care', 'wash', 'similar', 'color', 'addit', 'detail', 'style', 'code', 'ebtsh']","['mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt']","['key', 'featur', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'cotton', 'suitabl', 'western', 'wear', 'sleev', 'half', 'sleev', 'specif', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'general', 'detail', 'pattern', 'woven', 'ideal', 'babi', 'boy', 'occa', 'casual', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'fabric', 'care', 'wash', 'similar', 'color', 'addit', 'detail', 'style', 'code', 'ebtsh', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt']",0.0,Baby Care
908,"['specif', 'cotton', 'kid', 'babi', 'print', 'casual', 'shirt', 'general', 'detail', 'pattern', 'print', 'occa', 'casual', 'ideal', 'babi', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'cokbblack']","['cotton', 'kid', 'babi', 'print', 'casual', 'shirt']","['specif', 'cotton', 'kid', 'babi', 'print', 'casual', 'shirt', 'general', 'detail', 'pattern', 'print', 'occa', 'casual', 'ideal', 'babi', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'cokbblack', 'cotton', 'kid', 'babi', 'print', 'casual', 'shirt']",0.0,Baby Care
909,"['specif', 'portia', 'pink', 'box', 'number', 'content', 'sale', 'packag', 'general', 'ideal', 'girl']","['portia', 'hat']","['specif', 'portia', 'pink', 'box', 'number', 'content', 'sale', 'packag', 'general', 'ideal', 'girl', 'portia', 'hat']",0.0,Baby Care
910,"['specif', 'beebay', 'babi', 'boy', 'checker', 'casual', 'shirt', 'general', 'detail', 'pattern', 'checker', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'closur', 'button', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'collar', 'button', 'collar', 'fabric', 'cotton', 'fit', 'regular', 'hem', 'curv', 'hem', 'addit', 'detail', 'style', 'code', 'fabric', 'care', 'machin', 'wash']","['beebay', 'babi', 'boy', 'checker', 'casual', 'shirt']","['specif', 'beebay', 'babi', 'boy', 'checker', 'casual', 'shirt', 'general', 'detail', 'pattern', 'checker', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'closur', 'button', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'collar', 'button', 'collar', 'fabric', 'cotton', 'fit', 'regular', 'hem', 'curv', 'hem', 'addit', 'detail', 'style', 'code', 'fabric', 'care', 'machin', 'wash', 'beebay', 'babi', 'boy', 'checker', 'casual', 'shirt']",0.0,Baby Care
911,"['key', 'featur', 'painting_art_couple_love__d', 'paper', 'print', 'good', 'lamin', 'high', 'qualiti', 'paper', 'print', 'painting_art_couple_love__d', 'paper', 'print', 'inch', 'inch', 'frame', 'price', 'shoperit', 'poster', 'made', 'high', 'qualiti', 'paper', 'lamin', 'print', 'get', 'good', 'look', 'wall', 'gsm', 'paper', 'depth', 'specif', 'painting_art_couple_love__d', 'paper', 'print', 'inch', 'inch', 'frame', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'black', 'white', 'poster', 'categori', 'quot', 'motiv', 'orient', 'landscap', 'paper', 'finish', 'matt', 'paper', 'type', 'paper', 'print', 'lamin', 'yes', 'artist', 'name', 'shoperit', 'color', 'poster', 'yes', 'frame', 'detail', 'frame', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster']","['painting_art_couple_love__d', 'paper', 'print']","['key', 'featur', 'painting_art_couple_love__d', 'paper', 'print', 'good', 'lamin', 'high', 'qualiti', 'paper', 'print', 'painting_art_couple_love__d', 'paper', 'print', 'inch', 'inch', 'frame', 'price', 'shoperit', 'poster', 'made', 'high', 'qualiti', 'paper', 'lamin', 'print', 'get', 'good', 'look', 'wall', 'gsm', 'paper', 'depth', 'specif', 'painting_art_couple_love__d', 'paper', 'print', 'inch', 'inch', 'frame', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'black', 'white', 'poster', 'categori', 'quot', 'motiv', 'orient', 'landscap', 'paper', 'finish', 'matt', 'paper', 'type', 'paper', 'print', 'lamin', 'yes', 'artist', 'name', 'shoperit', 'color', 'poster', 'yes', 'frame', 'detail', 'frame', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'poster', 'painting_art_couple_love__d', 'paper', 'print']",3.0,Home Decor & Festive Needs
912,"['key', 'featur', 'bourn', 'supermaci', 'canva', 'art', 'uniqu', 'uber', 'design', 'high', 'grade', 'gsm', 'canva', 'poster', 'bright', 'detail', 'print', 'standard', 'size', 'come', 'roll', 'form', 'poster', 'tube', 'bourn', 'supermaci', 'canva', 'art', 'inch', 'inch', 'roll', 'price', 'bourn', 'supermaci', 'canva', 'poster', 'urban', 'monk', 'accomplish', 'task', 'reflect', 'passion', 'thing', 'provid', 'eleg', 'touch', 'home', 'work', 'place', 'understand', 'provid', 'urban', 'folk', 'design', 'rang', 'music', 'movi', 'show', 'cricket', 'footbal', 'nba', 'nfl', 'minim', 'funni', 'abstract', 'art', 'etc', 'poster', 'sole', 'purpo', 'bourn', 'supermaci', 'inch', 'poster', 'made', 'high', 'grade', 'gsm', 'canva', 'paper', 'print', 'use', 'ultra', 'violet', 'discharg', 'print', 'rich', 'colour', 'detail', 'made', 'sure', 'canva', 'art', 'provid', 'sen', 'satisfact', 'come', 'rigid', 'poster', 'tube', 'prevent', 'carriag', 'damag', 'margin', 'left', 'side', 'frame', 'specif', 'bourn', 'supermaci', 'canva', 'art', 'inch', 'inch', 'roll', 'warranti', 'warrenti', 'limit', 'manufactur', 'defect', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'categori', 'natur', 'educ', 'sport', 'paper', 'finish', 'matt', 'paper', 'type', 'canva', 'art', 'sub', 'categori', 'thriller', 'bollywood', 'music', 'music', 'instrument', 'color', 'poster', 'yes', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'roll', 'poster']","['bourn', 'supermaci', 'canva', 'art']","['key', 'featur', 'bourn', 'supermaci', 'canva', 'art', 'uniqu', 'uber', 'design', 'high', 'grade', 'gsm', 'canva', 'poster', 'bright', 'detail', 'print', 'standard', 'size', 'come', 'roll', 'form', 'poster', 'tube', 'bourn', 'supermaci', 'canva', 'art', 'inch', 'inch', 'roll', 'price', 'bourn', 'supermaci', 'canva', 'poster', 'urban', 'monk', 'accomplish', 'task', 'reflect', 'passion', 'thing', 'provid', 'eleg', 'touch', 'home', 'work', 'place', 'understand', 'provid', 'urban', 'folk', 'design', 'rang', 'music', 'movi', 'show', 'cricket', 'footbal', 'nba', 'nfl', 'minim', 'funni', 'abstract', 'art', 'etc', 'poster', 'sole', 'purpo', 'bourn', 'supermaci', 'inch', 'poster', 'made', 'high', 'grade', 'gsm', 'canva', 'paper', 'print', 'use', 'ultra', 'violet', 'discharg', 'print', 'rich', 'colour', 'detail', 'made', 'sure', 'canva', 'art', 'provid', 'sen', 'satisfact', 'come', 'rigid', 'poster', 'tube', 'prevent', 'carriag', 'damag', 'margin', 'left', 'side', 'frame', 'specif', 'bourn', 'supermaci', 'canva', 'art', 'inch', 'inch', 'roll', 'warranti', 'warrenti', 'limit', 'manufactur', 'defect', 'dimen', 'paper', 'depth', 'gsm', 'weight', 'height', 'inch', 'width', 'inch', 'poster', 'detail', 'shape', 'rectangl', 'categori', 'natur', 'educ', 'sport', 'paper', 'finish', 'matt', 'paper', 'type', 'canva', 'art', 'sub', 'categori', 'thriller', 'bollywood', 'music', 'music', 'instrument', 'color', 'poster', 'yes', 'box', 'number', 'content', 'sale', 'packag', 'sale', 'packag', 'roll', 'poster', 'bourn', 'supermaci', 'canva', 'art']",3.0,Home Decor & Festive Needs
913,"['specif', 'like', 'analog', 'purpl', 'clock', 'function', 'alarm', 'general', 'suitabl', 'tabl', 'number', 'batteri', 'power', 'sourc', 'batteri', 'display', 'featur', 'backlight', 'warranti', 'year', 'manufactur', 'warranti', 'dimen', 'weight', 'height', 'width', 'bodi', 'featur', 'dial', 'shape', 'rectangl', 'dial', 'number', 'display', 'hand', 'display', 'hand', 'materi', 'plastic', 'dial', 'color', 'purpl', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'tabl', 'clock']","['like', 'analog', 'purpl', 'clock']","['specif', 'like', 'analog', 'purpl', 'clock', 'function', 'alarm', 'general', 'suitabl', 'tabl', 'number', 'batteri', 'power', 'sourc', 'batteri', 'display', 'featur', 'backlight', 'warranti', 'year', 'manufactur', 'warranti', 'dimen', 'weight', 'height', 'width', 'bodi', 'featur', 'dial', 'shape', 'rectangl', 'dial', 'number', 'display', 'hand', 'display', 'hand', 'materi', 'plastic', 'dial', 'color', 'purpl', 'box', 'number', 'content', 'sale', 'packag', 'pack', 'sale', 'packag', 'tabl', 'clock', 'like', 'analog', 'purpl', 'clock']",6.0,Watches
914,"['specif', 'leagu', 'babi', 'boy', 'checker', 'casual', 'shirt', 'general', 'detail', 'pattern', 'checker', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'blssb', 'fabric', 'care', 'enzym', 'wash']","['leagu', 'babi', 'boy', 'checker', 'casual', 'shirt']","['specif', 'leagu', 'babi', 'boy', 'checker', 'casual', 'shirt', 'general', 'detail', 'pattern', 'checker', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'blssb', 'fabric', 'care', 'enzym', 'wash', 'leagu', 'babi', 'boy', 'checker', 'casual', 'shirt']",0.0,Baby Care
915,"['key', 'featur', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'cotton', 'suitabl', 'western', 'wear', 'sleev', 'half', 'sleev', 'specif', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'general', 'detail', 'pattern', 'woven', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'tbtsh', 'aop']","['mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt']","['key', 'featur', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'fit', 'regular', 'fabric', 'cotton', 'suitabl', 'western', 'wear', 'sleev', 'half', 'sleev', 'specif', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt', 'general', 'detail', 'pattern', 'woven', 'occa', 'casual', 'ideal', 'babi', 'boy', 'shirt', 'detail', 'sleev', 'half', 'sleev', 'number', 'content', 'sale', 'packag', 'pack', 'brand', 'fit', 'regular', 'fabric', 'cotton', 'fit', 'regular', 'addit', 'detail', 'style', 'code', 'tbtsh', 'aop', 'mini', 'klub', 'babi', 'boy', 'woven', 'casual', 'shirt']",0.0,Baby Care
916,"['key', 'featur', 'wallskart', 'floral', 'botan', 'wallpap', 'suitabl', 'live', 'room', 'bed', 'room', 'kitchen', 'offic', 'color', 'black', 'materi', 'vinyl', 'paper', 'type', 'vinyl', 'wallskart', 'floral', 'botan', 'wallpap', 'price', 'welcom', 'foremost', 'place', 'web', 'find', 'artist', 'design', 'wall', 'decal', 'wall', 'sticker', 'wall', 'decal', 'wall', 'sticker', 'self', 'adh', 'vinyl', 'sticker', 'made', 'appli', 'surfac', 'great', 'altern', 'wallpap', 'paint', 'stencil', 'give', 'choic', 'choo', 'space', 'plan', 'design', 'like', 'make', 'appli', 'durabl', 'avail', 'various', 'design', 'easi', 'appli', 'wall', 'flat', 'smooth', 'surfac', 'specif', 'wallskart', 'floral', 'botan', 'wallpap', 'general', 'brand', 'wallskart', 'scratch', 'resist', 'shade', 'black', 'materi', 'vinyl', 'color', 'black', 'design', 'wallskart', 'tinker', 'bell', 'flower', 'small', 'black', 'wall', 'sticker', 'suitabl', 'live', 'room', 'bed', 'room', 'kitchen', 'offic', 'theme', 'floral', 'botan', 'model', 'number', 'wkhss', 'length', 'waterproof', 'width', 'paper', 'type', 'vinyl', 'size', 'small', 'cover', 'appli', 'paint', 'wall', 'least', 'paint', 'appli', 'humid', 'wet', 'surfac', 'appli', 'textur', 'surfac', 'appli', 'paint', 'dust', 'come', 'surfac', 'summari', 'wallskart', 'come', 'date', 'purcha', 'transfer', 'wallskart', 'cover', 'follow', 'damag', 'product', 'transit', 'manufactur', 'defect', 'product', 'period', 'wallskart', 'shall', 'exchang', 'product', 'cost', 'wallsk', 'view', 'wallskart', 'come', 'date', 'purcha', 'transfer', 'wallskart', 'cover', 'follow', 'damag', 'product', 'transit', 'manufactur', 'defect', 'product', 'period', 'wallskart', 'shall', 'exchang', 'product', 'cost', 'wallskart', 'valid', 'event', 'follow', 'instanc', 'damag', 'product', 'due', 'heat', 'moistur', 'mishandl', 'instal', 'damag', 'due', 'human', 'interf', 'exposur', 'fire', 'accid', 'custom', 'agr', 'wallskart', 'reserv', 'right', 'correct', 'issu', 'reason', 'return', 'possibl', 'refund', 'issu', 'dimen', 'weight', 'addit', 'featur', 'featur', 'scratch', 'resist', 'wet', 'remov', 'washabl', 'box', 'sale', 'packag', 'wall', 'sticker', 'pack']","['wallskart', 'floral', 'botan', 'wallpap']","['key', 'featur', 'wallskart', 'floral', 'botan', 'wallpap', 'suitabl', 'live', 'room', 'bed', 'room', 'kitchen', 'offic', 'color', 'black', 'materi', 'vinyl', 'paper', 'type', 'vinyl', 'wallskart', 'floral', 'botan', 'wallpap', 'price', 'welcom', 'foremost', 'place', 'web', 'find', 'artist', 'design', 'wall', 'decal', 'wall', 'sticker', 'wall', 'decal', 'wall', 'sticker', 'self', 'adh', 'vinyl', 'sticker', 'made', 'appli', 'surfac', 'great', 'altern', 'wallpap', 'paint', 'stencil', 'give', 'choic', 'choo', 'space', 'plan', 'design', 'like', 'make', 'appli', 'durabl', 'avail', 'various', 'design', 'easi', 'appli', 'wall', 'flat', 'smooth', 'surfac', 'specif', 'wallskart', 'floral', 'botan', 'wallpap', 'general', 'brand', 'wallskart', 'scratch', 'resist', 'shade', 'black', 'materi', 'vinyl', 'color', 'black', 'design', 'wallskart', 'tinker', 'bell', 'flower', 'small', 'black', 'wall', 'sticker', 'suitabl', 'live', 'room', 'bed', 'room', 'kitchen', 'offic', 'theme', 'floral', 'botan', 'model', 'number', 'wkhss', 'length', 'waterproof', 'width', 'paper', 'type', 'vinyl', 'size', 'small', 'cover', 'appli', 'paint', 'wall', 'least', 'paint', 'appli', 'humid', 'wet', 'surfac', 'appli', 'textur', 'surfac', 'appli', 'paint', 'dust', 'come', 'surfac', 'summari', 'wallskart', 'come', 'date', 'purcha', 'transfer', 'wallskart', 'cover', 'follow', 'damag', 'product', 'transit', 'manufactur', 'defect', 'product', 'period', 'wallskart', 'shall', 'exchang', 'product', 'cost', 'wallsk', 'view', 'wallskart', 'come', 'date', 'purcha', 'transfer', 'wallskart', 'cover', 'follow', 'damag', 'product', 'transit', 'manufactur', 'defect', 'product', 'period', 'wallskart', 'shall', 'exchang', 'product', 'cost', 'wallskart', 'valid', 'event', 'follow', 'instanc', 'damag', 'product', 'due', 'heat', 'moistur', 'mishandl', 'instal', 'damag', 'due', 'human', 'interf', 'exposur', 'fire', 'accid', 'custom', 'agr', 'wallskart', 'reserv', 'right', 'correct', 'issu', 'reason', 'return', 'possibl', 'refund', 'issu', 'dimen', 'weight', 'addit', 'featur', 'featur', 'scratch', 'resist', 'wet', 'remov', 'washabl', 'box', 'sale', 'packag', 'wall', 'sticker', 'pack', 'wallskart', 'floral', 'botan', 'wallpap']",3.0,Home Decor & Festive Needs
917,"['inch', 'white', 'rice', 'light', 'pack', 'price', 'warn', 'direct', 'plug', 'power', 'suppli', 'use', 'led', 'adaptor', 'provid', 'along', 'strip', 'light', 'warranti', 'adaptor', 'month', 'warn', 'direct', 'plug', 'power', 'suppli', 'use', 'led', 'adaptor', 'provid', 'along', 'strip', 'light', 'warranti', 'adaptor', 'month']","['inch', 'white', 'rice', 'light']","['inch', 'white', 'rice', 'light', 'pack', 'price', 'warn', 'direct', 'plug', 'power', 'suppli', 'use', 'led', 'adaptor', 'provid', 'along', 'strip', 'light', 'warranti', 'adaptor', 'month', 'warn', 'direct', 'plug', 'power', 'suppli', 'use', 'led', 'adaptor', 'provid', 'along', 'strip', 'light', 'warranti', 'adaptor', 'month', 'inch', 'white', 'rice', 'light']",3.0,Home Decor & Festive Needs
918,"['intellect', 'bazaar', 'abstract', 'doubl', 'dohar', 'blue', 'brown']","['intellect', 'bazaar', 'abstract', 'doubl', 'dohar', 'blue', 'brown']","['intellect', 'bazaar', 'abstract', 'doubl', 'dohar', 'blue', 'brown', 'intellect', 'bazaar', 'abstract', 'doubl', 'dohar', 'blue', 'brown']",4.0,Home Furnishing
919,"['anjalika', 'brass', 'laddu', 'gopal', 'showpiec', 'anjalika', 'brass', 'laddu', 'gopal', 'showpiec', 'best', 'price']","['anjalika', 'brass', 'laddu', 'gopal', 'showpiec']","['anjalika', 'brass', 'laddu', 'gopal', 'showpiec', 'anjalika', 'brass', 'laddu', 'gopal', 'showpiec', 'best', 'price', 'anjalika', 'brass', 'laddu', 'gopal', 'showpiec']",3.0,Home Decor & Festive Needs
920,"['babi', 'bucket', 'cartoon', 'singl', 'blanket', 'blue']","['babi', 'bucket', 'cartoon', 'singl', 'blanket', 'blue']","['babi', 'bucket', 'cartoon', 'singl', 'blanket', 'blue', 'babi', 'bucket', 'cartoon', 'singl', 'blanket', 'blue']",4.0,Home Furnishing
921,"['inch', 'white', 'blue', 'rice', 'light', 'inch', 'white', 'blue', 'rice', 'light', 'best', 'price']","['inch', 'white', 'blue', 'rice', 'light']","['inch', 'white', 'blue', 'rice', 'light', 'inch', 'white', 'blue', 'rice', 'light', 'best', 'price', 'inch', 'white', 'blue', 'rice', 'light']",3.0,Home Decor & Festive Needs
